Measurement Unit ----->,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,s,s,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,NA
FXGL,D43,G6TZ1011N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 00:26:51,2019-07-05 00:27:47,500.10.8-17A24921d,,,,,56.385489,,,2,6879,15594,22473,,,,,,,,,,,,,,,,40.79,46.97,45.25,46.94,53.97,44.17,65.2,73.1,73.71,59.7,60.65,25.89,25.95,25.72,25.62,26.11,25.36,28.9,28.71,28.03,29.01,28.03,337707008
FXGL,D43,G6TZ1011N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:31:42,2019-07-05 08:32:16,500.10.8-17A24921d,,,,,34.743211,,,2,11330,31384,42714,,,,,,,,,,,,,,,,32,37.05,34.81,34.8,38.11,34.15,40.34,41.6,40.34,39.95,40.23,25.39,25.55,25.24,25.14,25.72,24.94,28.42,28.12,27.54,28.62,27.64,341901312
FXGL,D43,G6TZ1012N399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 14:27:51,2019-07-05 14:28:32,500.10.8-17A24921d,,,,,41.309309,,,2,6377,15663,22040,,,,,,,,,,,,,,,,43,47.02,45.81,47.14,53.37,44.91,63.48,70.87,71.9,57.56,58.67,25,24.36,24.3,24.39,24.7,24.3,25.89,25.1,25.29,25.2,25.2,337707008
FXGL,D43,G6TZ1013N399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 13:19:55,2019-07-05 13:20:30,500.10.8-17A24921d,,,,,35.454456,,,2,7705,14922,22627,,,,,,,,,,,,,,,,41.5,46.33,45.18,46.26,52.25,43.91,62.71,69.42,70.79,57.12,57.9,24.89,24.66,24.68,24.53,24.74,24.35,25,24.71,24.81,25,24.9,341901312
FXGL,D43,G6TZ1013N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 00:07:53,2019-07-05 00:08:27,500.10.8-17A24921d,,,,,35.221373,,,2,6851,15486,22337,,,,,,,,,,,,,,,,40.09,45.59,44.49,45.7,52.34,42.81,62.96,72.07,72.59,57.81,58.67,24.7,24.51,24.41,24.1,24.74,23.8,26.67,26.95,26.46,27.06,26.67,336859136
FXGL,D43,G6TZ1013N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,FAIL,2019-07-05 08:09:13,2019-07-05 08:09:50,500.10.8-17A24921d,kCollectLogs Failed to add blob for LogCollection,,,,37.541235,,,,,,,,,,,,,,,,,20012,,,,,,,,,,,,,,,,,,,,,,,,,,,337707008
FXGL,D43,G6TZ1013N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:12:00,2019-07-05 08:12:42,500.10.8-17A24921d,,,,,42.641705,,,2,11168,31395,42563,,,,,,,,,,,,,,,,31.29,35.76,33.74,33.52,36.89,32.9,38.57,39.95,39.65,37.89,39.35,24.6,24.42,24.29,23.96,24.63,23.67,26.46,26.76,26.46,26.76,26.56,337707008
FXGL,D43,G6TZ1014N399,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 13:22:54,2019-07-05 13:23:31,500.10.8-17A24921d,,,,,37.294265,,,2,6494,15370,21864,,,,,,,,,,,,,,,,41.79,46.21,44.93,46.51,52.64,44.23,63.57,73.54,75.93,57.39,58.59,24.6,24.03,23.89,24.1,24.44,24,26.07,25.2,25.2,25.1,25,337055744
FXGL,D43,G6TZ1014N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 21:33:25,2019-07-05 21:34:01,500.10.8-17A24921d,,,,,36.390346,,,2,5426,15646,21072,,,,,,,,,,,,,,,,38.59,43.59,42.38,44.41,50.73,41.48,62.54,73.1,73.79,56.7,57.81,23.2,22.32,22.55,22.9,22.86,22.63,25.89,25.39,25,25.78,25.2,337707008
FXGL,D43,G6TZ1015N399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 13:57:37,2019-07-05 13:58:23,500.10.8-17A24921d,,,,,45.755684,,,2,7032,15332,22364,,,,,,,,,,,,,,,,39.59,44.91,43.22,44.93,51.01,42.06,61.17,72.25,73.54,55.92,56.53,23.7,23.64,23.4,23.68,23.76,23.46,24.21,23.93,24.21,24.6,23.93,337707008
FXGL,D43,G6TZ1016N399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 13:58:51,2019-07-05 13:59:38,500.10.8-17A24921d,,,,,47.874595,,,2,7173,15281,22454,,,,,,,,,,,,,,,,42.09,47.11,46.05,47.38,53.69,44.71,63.82,71.56,72.68,57.81,58.67,24.79,24.77,24.77,24.8,25.02,24.47,26.07,25.2,25.5,25.59,25,341901312
FXGL,D43,G6TZ1016N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 13:01:23,2019-07-05 13:02:01,500.10.8-17A24921d,,,,,37.922701,,,2,7354,18998,26352,,,,,,,,,,,,,,,,37,43.38,41.34,43.47,50.64,39.85,61.68,74.14,76.31,56.01,57.39,22.2,21.88,21.48,22.11,22.33,21.47,25,24.51,24.51,24.81,24.51,341901312
FXGL,D43,G6TZ1017N399,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 14:27:44,2019-07-05 14:28:27,500.10.8-17A24921d,,,,,43.892149,,,2,6691,15566,22257,,,,,,,,,,,,,,,,38.7,43.74,42.28,43.74,50.31,41.17,59.79,70.45,71.48,54.89,55.46,23.5,23.25,23.24,23.2,23.73,23.23,23.93,23.82,23.43,23.73,24.32,341901312
FXGL,D43,G6TZ1018N399,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 13:21:29,2019-07-05 13:22:12,500.10.8-17A24921d,,,,,43.159005,,,2,7304,15363,22667,,,,,,,,,,,,,,,,41.4,46.97,45.54,47.33,53.47,44.41,63.23,72.76,73.2,57.64,58.32,24.39,24.39,24.29,24.32,24.52,23.9,24.71,24.71,24.32,24.9,24.6,337055744
FXGL,D43,G6TZ1018N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 12:59:55,2019-07-05 13:00:32,500.10.8-17A24921d,,,,,37.263016,,,2,11049,18908,29957,,,,,,,,,,,,,,,,37.2,43.09,42.02,43.49,50.2,40.23,61.25,73.28,73.71,55.84,56.95,22.2,21.82,22.09,21.94,22.27,21.55,24.9,24.81,24.21,25.1,24.6,336859136
FXGL,D43,G6TZ1019N399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 14:28:21,2019-07-05 14:29:01,500.10.8-17A24921d,,,,,40.840744,,,2,6769,15590,22359,,,,,,,,,,,,,,,,41.7,46.44,44.76,46.8,53.31,43.91,63.31,70.53,71.56,57.39,58.5,24.39,24.04,23.83,24.29,24.62,24.01,25.1,25,25.59,25.29,24.9,341901312
FXGL,D43,G6TZ1019N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 12:59:41,2019-07-05 13:00:23,500.10.8-17A24921d,,,,,41.891961,,,2,9064,18917,27981,,,,,,,,,,,,,,,,37.4,43.05,41.11,42.76,50.04,39.48,60.73,73.79,73.89,55.46,56.78,22.29,22.15,21.68,21.93,22.42,21.51,24.71,24.6,24.03,24.21,24.71,341901312
FXGL,D43,G6TZ101AN399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 15:50:51,2019-07-05 15:50:58,500.10.8-17A24921d,,,,,7.167052,,,2,2272,31,2303,,,,,,,,,,,,,,,,28.29,29.36,28.57,29.8,36.76,28.68,54.2,71.21,71.65,44.53,49.71,25.89,26.8,26.22,26.63,27.15,26.28,26.95,26.76,26.17,26.76,26.85,341901312
FXGL,D43,G6TZ101AN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 20:49:44,2019-07-05 20:50:22,500.10.8-17A24921d,,,,,37.68299,,,2,13447,33432,46879,,,,,,,,,,,,,,,,34.29,37.45,36.12,36.04,38.26,35.63,42,42.57,42,40.62,41.12,23.5,23.48,23.16,23.02,23.45,22.92,26.46,25.78,25.59,25.89,25.2,341901312
FXGL,D43,G6TZ101BN399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 15:50:56,2019-07-05 15:51:01,500.10.8-17A24921d,,,,,5.83546,,,2,1883,33,1916,,,,,,,,,,,,,,,,28.7,30.54,29.9,30.41,37.22,29.63,55.18,71.39,72.93,45.51,50.29,26.79,26.99,26.84,26.94,27.44,26.56,27.73,27.93,27.93,27.25,27.15,337707008
FXGL,D43,G6TZ101BN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 00:49:58,2019-07-05 00:50:42,500.10.8-17A24921d,,,,,44.158161,,,2,7023,15900,22923,,,,,,,,,,,,,,,,41.59,47.02,46.19,47.6,54.48,44.93,65.64,73.79,76.09,59.62,61.07,25.6,25.4,25.6,25.66,25.97,25.28,28.9,28.12,28.12,28.42,28.23,341901312
FXGL,D43,G6TZ101CN399,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 15:50:48,2019-07-05 15:51:03,500.10.8-17A24921d,,,,,15.570029,,,2,1240,75,1315,,,,,,,,,,,,,,,,28.1,29.98,28.53,30.82,36.82,28.8,54.98,71.82,72.68,45.21,49.81,26.89,26.84,26.13,26.9,27.1,26.64,26.85,26.67,26.56,27.06,26.28,337055744
FXGL,D43,G6TZ101CN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 00:07:50,2019-07-05 00:08:28,500.10.8-17A24921d,,,,,38.605222,,,2,6774,15558,22332,,,,,,,,,,,,,,,,38.7,44.62,43.76,45.29,51.93,42.5,63.31,73.89,74.31,57.39,58.5,24,23.6,23.95,24.04,24.16,24.02,26.46,26.76,26.56,26.85,26.37,341901312
FXGL,D43,G6TZ101DN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 00:16:19,2019-07-05 00:16:54,500.10.8-17A24921d,,,,,35.538636,,,2,6467,15280,21747,,,,,,,,,,,,,,,,39,44.34,43.05,44,51.01,41.53,62.1,72.42,73.1,56.6,57.98,24.6,24.34,24.54,24.02,24.36,24.29,27.06,27.15,26.95,27.15,26.95,341901312
FXGL,D43,G6TZ101EN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 00:07:52,2019-07-05 00:08:28,500.10.8-17A24921d,,,,,36.109688,,,2,6442,15578,22020,,,,,,,,,,,,,,,,39.2,44.67,42.85,44.36,51.32,41.38,62.71,73.89,76.09,57.29,58.25,24.1,23.83,23.63,23.55,23.81,23.39,26.46,26.46,26.28,27.15,26.17,342949888
FXGL,D43,G6TZ101FN38G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:06:37,2019-07-05 08:07:21,500.10.8-17A24921d,,,,,44.561887,,,2,13984,48672,62656,,,,,,,,,,,,,,,,31.7,35.34,33.94,33.87,36.27,33.53,40.04,40.73,40.43,38.57,39.45,24.7,25,24.94,24.83,25.16,24.82,28.62,27.73,27.93,28.12,27.54,341901312
FXGL,D43,G6TZ101FN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 01:31:10,2019-07-05 01:31:48,500.10.8-17A24921d,,,,,38.171266,,,2,6517,15301,21818,,,,,,,,,,,,,,,,37.09,45.02,43.82,45.31,51.99,42.06,64,72.68,73.79,57.98,59.53,26.39,25.77,25.9,25.98,26.07,25.63,29.5,28.81,28.81,29.2,29.01,341901312
FXGL,D43,G6TZ101GN399,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 15:50:40,2019-07-05 15:50:46,500.10.8-17A24921d,,,,,6.045392,,,2,1478,36,1514,,,,,,,,,,,,,,,,28.39,33.27,31.33,34.64,46.97,30.28,63.65,83.35,83.73,54.98,59.1,27,26.83,26.45,26.61,27.17,26.6,27.73,28.62,27.54,27.25,27.25,342949888
FXGL,D43,G6TZ101GN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 00:50:07,2019-07-05 00:50:52,500.10.8-17A24921d,,,,,44.704507,,,2,6939,17183,24122,,,,,,,,,,,,,,,,39.5,44.73,43.4,44.65,51.18,41.9,62.62,65.98,66.5,57.12,57.98,26,25.87,25.84,25.77,25.9,25.51,29.01,28.42,28.23,28.71,28.23,337707008
FXGL,D43,G6TZ101HN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,FAIL,2019-07-05 01:53:59,2019-07-05 01:55:05,500.10.8-17A24921d,kCollectLogs failed to upload the blob of on-device test via IP,,,,66.163111,,,,,,,,,,,,,,,,,,20015,,,,,,,,,,,,,,,,,,,,,,,,,,337707008
FXGL,D43,G6TZ101HN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,FAIL,2019-07-05 01:55:56,2019-07-05 01:57:01,500.10.8-17A24921d,kCollectLogs failed to upload the blob of on-device test via IP,,,,65.703078,,,,,,,,,,,,,,,,,,20015,,,,,,,,,,,,,,,,,,,,,,,,,,341901312
FXGL,D43,G6TZ101HN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,FAIL,2019-07-05 02:02:37,2019-07-05 02:03:41,500.10.8-17A24921d,kCollectLogs failed to upload the blob of on-device test via IP,,,,65.223877,,,,,,,,,,,,,,,,,,20015,,,,,,,,,,,,,,,,,,,,,,,,,,336859136
FXGL,D43,G6TZ101HN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,FAIL,2019-07-05 13:38:18,2019-07-05 13:38:20,500.10.8-unknown,Connection tsid::FXGL_C07-3F-BIR_2_LOG-COLLECTION::unit_process_check=UNIT;FATAL ERROR UNIT_OUT_OF_PROCESS [ACTIVE]: UNIT OUT OF PROCESS;FATAL ERROR UNIT_OUT_OF_PROCESS [ACTIVE]: UNIT OUT OF PROCESS,,,5016,2.284021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337707008
FXGL,D43,G6TZ101JN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 17:48:55,2019-07-05 17:49:30,500.10.8-17A24921d,,,,,35.41974,,,2,10434,31033,41467,,,,,,,,,,,,,,,,30.89,36.47,34.18,34.88,37.58,33.68,40.14,41.01,40.62,39.26,39.75,25.29,25.87,25.53,26.01,25.98,25.19,28.42,27.93,27.93,27.84,27.64,341901312
FXGL,D43,G6TZ101KN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 01:19:14,2019-07-05 01:19:49,500.10.8-17A24921d,,,,,34.893755,,,2,9363,15598,24961,2,0,0,0,0,,,,,,,,,,,34.29,36.77,36.43,36.6,38.21,35.93,56.78,76.31,77.06,47.26,52.64,26.39,25.18,25.68,25.87,25.9,25.6,28.71,28.23,27.84,28.32,28.23,337707008
FXGL,D43,G6TZ101KN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 10:07:18,2019-07-05 10:07:52,500.10.8-17A24921d,,,,,34.093431,,,2,13766,32105,45871,,,,,,,,,,,,,,,,33.59,41.83,40.62,42.28,49,39.3,60.56,63.48,63.4,55.28,55.84,24.29,23.46,23.82,24,24.09,23.73,27.06,26.07,26.17,26.56,26.28,337707008
FXGL,D43,G6TZ101LN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,FAIL,2019-07-05 10:07:11,2019-07-05 10:07:18,500.10.8-17A24921d,kCollectLogs Unable to load file: /vault/DCSD/DataCollection/G6TZ101LN39G/201,,,,7.546478,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,342949888
FXGL,D43,G6TZ101LN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 10:08:06,2019-07-05 10:08:43,500.10.8-17A24921d,,,,,37.592915,,,2,6441,16042,22483,,,,,,,,,,,,,,,,33.59,42.74,41.21,42.56,50.87,39.42,61.34,65.37,65.46,55.5,57.21,24.1,24.02,24.43,24.29,24.99,24.04,26.67,27.06,27.06,26.67,26.95,337707008
FXGL,D43,G6TZ101NN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:28:23,2019-07-05 02:29:12,500.10.8-17A24921d,,,,,49.999826,,,5,7550,15302,22852,,,,,,,,,,,,,,,,39.2,44.91,43.72,45.59,52.16,42.93,63.23,73.54,74.4,57.73,59.28,24.79,24.78,24.61,24.8,25.26,24.61,27.84,27.84,27.84,27.84,27.64,341901312
FXGL,D43,G6TZ101PN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:07:11,2019-07-05 08:08:09,500.10.8-17A24921d,,,,,57.686108,,,5,8716,21621,30337,,,,,,,,,,,,,,,,40.7,46.61,45.68,47.31,53.65,45.25,65.12,72.85,73.79,59.28,60.9,24.7,24.54,24.47,24.4,24.76,24.45,27.93,27.73,27.25,28.03,28.03,336793600
FXGL,D43,G6TZ101QN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 03:01:05,2019-07-05 03:02:04,500.10.8-17A24921d,,,,,60.101826,,,5,6366,15341,21707,,,,,,,,,,,,,,,,40.9,46.59,45.7,47.53,53.4,45.27,65.54,76.01,76.31,60.04,60.04,26.6,26.97,26.57,26.85,27,26.64,30.37,29.29,28.71,30.18,28.71,337707008
FXGL,D43,G6TZ101RN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:15:54,2019-07-05 08:16:35,500.10.8-17A24921d,,,,,41.472288,,,5,7998,22261,30259,,,,,,,,,,,,,,,,40.5,46.9,45.84,47.5,54.29,44.93,66.15,75.93,77.28,59.18,60.56,25,24.98,24.91,24.95,25.38,24.7,28.23,27.84,27.84,27.34,27.25,341901312
FXGL,D43,G6TZ101SN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 04:51:18,2019-07-05 04:52:24,500.10.8-17A24921d,,,,,66.651613,,,6,6712,15340,22052,,,,,,,,,,,,,,,,40.5,45.22,44.62,46.05,52.52,43.82,63.82,75.93,76.17,57.9,59.18,26.5,26.2,26.16,26.08,26.63,26.05,29.29,28.9,28.42,28.32,28.32,341901312
FXGL,D43,G6TZ101TN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:07:53,2019-07-05 08:08:29,500.10.8-17A24921d,,,,,37.279064,,,5,8936,19187,28123,,,,,,,,,,,,,,,,40,46.47,45.29,47.55,53.75,44.73,65.54,67.78,68.46,58.93,59.62,26,25.87,25.76,26.05,26.2,25.74,29.68,28.12,28.32,29.1,28.12,341901312
FXGL,D43,G6TZ101UN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:30:40,2019-07-05 02:31:18,500.10.8-17A24921d,,,,,37.893421,,,5,7887,15331,23218,,,,,,,,,,,,,,,,41.09,47.58,46.49,48.56,54.9,46.19,67.53,76.46,77.2,61.76,62.71,26.29,27.24,26.8,26.9,27.25,26.87,30.57,29.59,28.9,30.76,30.07,342949888
FXGL,D43,G6TZ101UN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 10:46:16,2019-07-05 10:46:59,500.10.8-17A24921d,,,,,43.600907,,,5,12360,30981,43341,,,,,,,,,,,,,,,,33.4,37.4,36.58,36.93,38.62,36.65,43.17,42.68,41.4,42.57,42.09,25.1,25.28,24.91,25,25.3,24.96,29.2,28.12,27.73,29.4,28.62,337707008
FXGL,D43,G6TZ101VN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 02:30:36,2019-07-05 02:31:22,500.10.8-17A24921d,,,,,46.658936,,,5,6200,15378,21578,,,,,,,,,,,,,,,,41.29,46.82,46.44,47.93,54.19,45.25,66.32,74.23,75.79,60.04,60.9,26.6,26.35,26.52,26.41,26.64,26.19,29.89,29.68,29.29,30.07,29.01,336859136
FXGL,D43,G6TZ101VN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 10:46:13,2019-07-05 10:46:57,500.10.8-17A24921d,,,,,44.00017,,,5,10548,30882,41430,,,,,,,,,,,,,,,,33,36.36,35.99,36.05,37.68,35.48,41.79,42.29,41.12,40.82,40.53,24.89,24.61,24.83,24.72,24.9,24.48,28.23,27.84,27.54,28.12,27.25,341901312
FXGL,D43,G6TZ101WN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:08:11,2019-07-05 08:08:57,500.10.8-17A24921d,,,,,46.240128,,,5,9770,17997,27767,,,,,,,,,,,,,,,,40.2,45.68,44.67,46.4,52.67,43.7,63.48,73.37,74.4,57.98,59.18,25.7,25.75,25.5,25.61,25.95,25.24,28.32,27.64,27.64,28.03,27.84,337707008
FXGL,D43,G6TZ101XN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:06:56,2019-07-05 08:07:50,500.10.8-17A24921d,,,,,53.907383,,,5,7137,21353,28490,,,,,,,,,,,,,,,,41,46.37,45.38,47.14,53.69,44.49,64,73.03,74.23,58.84,59.62,25.5,25.31,25.21,25.53,25.93,25.08,28.12,28.12,28.12,28.32,27.54,337707008
FXGL,D43,G6TZ101YN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 16:10:57,2019-07-05 16:11:33,500.10.8-17A24921d,,,,,36.355419,,,5,13686,36377,50063,,,,,,,,,,,,,,,,31.79,35,34.12,34.35,36.21,33.8,40.04,40.23,39.75,39.06,39.06,24.1,23.63,23.5,23.6,23.9,23.38,26.95,26.76,26.46,26.67,26.56,341901312
FXGL,D43,G6TZ101ZN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 16:11:19,2019-07-05 16:11:59,500.10.8-17A24921d,,,,,40.217167,,,5,12074,36201,48275,,,,,,,,,,,,,,,,32.4,35.76,35.07,35.24,37.19,34.94,40.62,40.73,40.43,39.65,39.84,24.39,24.02,24.07,24.06,24.42,24.1,27.15,26.46,27.06,26.76,26.67,336859136
FXGL,D43,G6TZ1020N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 03:02:04,2019-07-05 03:02:42,500.10.8-17A24921d,,,,,38.273329,,,5,6638,15295,21933,,,,,,,,,,,,,,,,41,45.43,44.93,46.4,52.37,43.8,63.75,73.62,75.71,57.98,59.1,26,25.64,25.63,25.85,25.96,25.31,29.29,28.51,28.32,28.9,28.62,337707008
FXGL,D43,G6TZ1021N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 03:01:17,2019-07-05 03:02:17,500.10.8-17A24921d,,,,,60.578213,,,5,6264,15222,21486,,,,,,,,,,,,,,,,41.4,46.68,45.93,47.31,53.87,45.07,65.71,77.06,77.71,59.96,60.73,26.6,26.97,26.84,26.78,27.19,26.75,29.68,29.1,28.62,29.68,28.9,342949888
FXGL,D43,G6TZ1022N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 04:51:06,2019-07-05 04:52:16,500.10.8-17A24921d,,,,,71.229553,,,5,6954,15307,22261,,,,,,,,,,,,,,,,40.5,44.93,44.51,45.91,51.81,43.76,62.37,72,72.76,56.87,58.32,25.29,24.52,24.55,24.54,24.81,24.36,27.25,27.34,27.15,27.34,27.34,342949888
FXGL,D43,G6TZ1023N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:07:56,2019-07-05 08:08:35,500.10.8-17A24921d,,,,,39.105667,,,5,5903,21588,27491,,,,,,,,,,,,,,,,40.4,47.55,46.7,48.74,54.64,45.98,66.06,72.85,73.37,60.9,61.34,22.89,22.64,22.52,22.62,22.86,22.51,24.81,24.12,24.21,24.81,23.73,337707008
FXGL,D43,G6TZ1024N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:10:07,2019-07-05 08:10:48,500.10.8-17A24921d,,,,,41.606637,,,5,7402,21890,29292,,,,,,,,,,,,,,,,40.59,47.55,46.85,48.92,55.2,46.3,66.92,76.82,77.65,61.59,62.79,24.89,24.96,24.83,24.96,25.22,24.86,28.32,28.32,28.03,28.81,28.32,337707008
FXGL,D43,G6TZ1025N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:08:56,2019-07-05 08:09:33,500.10.8-17A24921d,,,,,37.101889,,,5,7424,21930,29354,,,,,,,,,,,,,,,,40.2,46.35,45.13,46.66,53.34,44.32,64.17,72.93,73.03,58.5,59.87,24.79,25.11,24.89,24.76,25.37,24.69,28.12,27.84,27.15,27.93,27.73,337707008
FXGL,D43,G6TZ1026N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 02:29:06,2019-07-05 02:29:57,500.10.8-17A24921d,,,,,51.976433,,,5,7308,15335,22643,,,,,,,,,,,,,,,,41,46.7,45.68,47.36,53.72,44.89,65.03,73.45,75.79,59.53,60.31,26.6,26.78,26.78,26.65,27.04,26.46,28.62,27.93,28.23,28.71,28.32,337707008
FXGL,D43,G6TZ1027N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 16:10:59,2019-07-05 16:11:36,500.10.8-17A24921d,,,,,36.935306,,,5,12796,36909,49705,,,,,,,,,,,,,,,,31,34.9,33.88,33.92,36.19,33.52,39.06,39.75,39.65,38.28,38.78,23.7,23.31,23.38,23.37,23.66,23.29,26.37,25.78,26.28,26.46,25.78,342949888
FXGL,D43,G6TZ1028N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:28:31,2019-07-05 02:29:17,500.10.8-17A24921d,,,,,46.783516,,,6,6222,15344,21566,,,,,,,,,,,,,,,,40.7,46.02,45.07,46.9,52.73,44.45,63.65,71.82,72.25,57.98,59.1,25.7,26.06,25.78,25.97,26.36,25.7,29.1,29.1,28.51,29.2,28.51,342949888
FXGL,D43,G6TZ1029N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 13:01:09,2019-07-05 13:01:53,500.10.8-17A24921d,,,,,44.950227,,,5,8250,17776,26026,,,,,,,,,,,,,,,,38.2,44.93,43.89,45.56,51.7,43.01,62.96,66.92,66.5,57.39,58.32,22.39,22.16,21.97,21.95,22.33,21.86,25.29,25.5,24.32,25.39,24.42,341901312
FXGL,D43,G6TZ102AN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:29:38,2019-07-05 02:30:17,500.10.8-17A24921d,,,,,39.341575,,,5,8177,15291,23468,,,,,,,,,,,,,,,,41.2,46.51,45.16,46.73,53.47,44.36,64.68,73.79,75.93,58.15,59.35,25.79,25.91,25.55,25.71,26.01,25.56,28.12,27.45,27.64,26.95,26.76,337707008
