Site,Product,SerialNumber,Special Build Name,Special Build Description,Unit Number,Station ID,Test Pass/Fail Status,StartTime,EndTime
FXGL,D42,C39YV029N2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005215,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 03:27:00,2019-07-05 03:29:56
FXGL,D42,C39YV02KN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005225,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 02:21:11,2019-07-05 02:24:08
FXGL,D42,C39YV02QN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005230,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 05:06:51,2019-07-05 05:09:47
FXGL,D42,C39YV02QN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005230,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 05:11:39,2019-07-05 05:14:36
FXGL,D42,C39YV02SN2R0,D42-CARRIER,D42-CARRIER_2ITR2B,006580,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 02:40:46,2019-07-05 02:43:38
FXGL,D42,C39YV02SN2R0,D42-CARRIER,D42-CARRIER_2ITR2B,006580,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 02:48:00,2019-07-05 02:50:56
FXGL,D42,C39YV02VN2QC,D42-CARRIER,D42-CARRIER_3AFR2R,006812,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 02:05:15,2019-07-05 02:08:11
FXGL,D42,C39YV02YN2R0,D42-CARRIER,D42-CARRIER_2ITR2B,006585,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 02:44:26,2019-07-05 02:47:21
FXGL,D42,C39YV031N2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005240,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 02:26:06,2019-07-05 02:29:02
FXGL,D42,C39YV03CN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005251,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 02:24:34,2019-07-05 02:27:30
FXGL,D42,C39YV03CN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005251,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 05:51:16,2019-07-05 05:54:13
FXGL,D42,C39YV03DN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005252,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 03:06:24,2019-07-05 03:09:20
FXGL,D42,C39YV03LN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005259,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 02:18:39,2019-07-05 02:21:35
FXGL,D42,C39YV03TN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005266,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 03:30:52,2019-07-05 03:33:48
FXGL,D42,C39YV03TN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005266,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 03:42:57,2019-07-05 03:45:55
FXGL,D42,C39YV045N2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005279,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 02:11:37,2019-07-05 02:14:33
FXGL,D42,C39YV046N2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005278,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 02:14:43,2019-07-05 02:17:40
FXGL,D42,C39YV04DN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005286,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 05:20:49,2019-07-05 05:23:44
FXGL,D42,C39YV04DN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005286,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 05:25:15,2019-07-05 05:28:11
FXGL,D42,C39YV04WN2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005304,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 03:26:55,2019-07-05 03:29:51
FXGL,D42,C39YV04ZN2QC,D42-CARRIER,D42-CARRIER_3AFR2R,006884,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 02:53:11,2019-07-05 02:56:07
FXGL,D42,C39YV052N2RN,D42-CARRIER,D42-CARRIER_1AFR1G,005310,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 05:47:17,2019-07-05 05:50:14
FXGL,D42,C39YV10ZN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007438,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 03:22:49,2019-07-05 03:25:45
FXGL,D42,C39YV111N2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007388,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 03:34:33,2019-07-05 03:37:29
FXGL,D42,C39YV111N2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007388,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 03:38:00,2019-07-05 03:40:57
FXGL,D42,C39YV11EN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007394,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 03:19:28,2019-07-05 03:22:24
FXGL,D42,C39YV11VN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007399,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 03:19:40,2019-07-05 03:22:36
FXGL,D42,C39YV124N2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007461,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 03:22:36,2019-07-05 03:25:32
FXGL,D42,C39YV12JN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007410,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 03:33:21,2019-07-05 03:36:17
FXGL,D42,C39YV12XN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007414,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 03:36:39,2019-07-05 03:39:35
FXGL,D42,C39YV12XN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007414,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 03:39:59,2019-07-05 03:42:56
FXGL,D42,C39YV13BN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007484,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 04:58:11,2019-07-05 05:01:06
FXGL,D42,C39YV13BN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007484,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 05:01:52,2019-07-05 05:04:48
FXGL,D42,C39YV13WN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007494,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 04:45:32,2019-07-05 04:48:28
FXGL,D42,C39YV13WN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007494,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 04:50:34,2019-07-05 04:53:30
FXGL,D42,C39YV15SN2QT,D42-CARRIER,D42-CARRIER_2AFR3B,007533,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 03:30:05,2019-07-05 03:33:01
FXGL,D42,C39Z10BUNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000001,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:52:48,2019-07-05 05:53:30
FXGL,D42,C39Z10BVNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000002,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:35:56,2019-07-05 05:36:37
FXGL,D42,C39Z10BWNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000010,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:45:53,2019-07-05 05:46:35
FXGL,D42,C39Z10BXNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000003,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:34:43,2019-07-05 05:35:25
FXGL,D42,C39Z10BYNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000009,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:38:25,2019-07-05 05:39:10
FXGL,D42,C39Z10BZNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000008,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:32:57,2019-07-05 05:33:39
FXGL,D42,C39Z10C0NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000004,FXGL_C03-5FT-03A_1_QT1-PREBURN,FAIL,2019-07-05 05:26:12,2019-07-05 05:26:39
FXGL,D42,C39Z10C0NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000004,FXGL_C03-5FT-03A_1_QT1-PREBURN,FAIL,2019-07-05 05:28:43,2019-07-05 05:29:25
FXGL,D42,C39Z10C0NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000004,FXGL_C03-5FT-03A_1_QT1-PREBURN,FAIL,2019-07-05 05:30:34,2019-07-05 05:31:01
FXGL,D42,C39Z10C0NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000004,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 05:36:37,2019-07-05 05:37:22
FXGL,D42,C39Z10C1NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000005,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:33:20,2019-07-05 05:34:05
FXGL,D42,C39Z10C2NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000006,FXGL_C03-5FT-03A_1_QT1-PREBURN,FAIL,2019-07-05 05:30:07,2019-07-05 05:30:47
FXGL,D42,C39Z10C2NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000006,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:35:14,2019-07-05 05:36:00
FXGL,D42,C39Z10C3NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC1B,000007,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:37:11,2019-07-05 05:37:55
FXGL,D42,C39Z10C4NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000011,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:37:45,2019-07-05 05:38:27
FXGL,D42,C39Z10C5NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000012,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:44:57,2019-07-05 05:45:38
FXGL,D42,C39Z10C6NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000013,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:48:16,2019-07-05 05:49:00
FXGL,D42,C39Z10C7NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000014,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:36:52,2019-07-05 05:37:33
FXGL,D42,C39Z10C8NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000016,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:47:52,2019-07-05 05:48:35
FXGL,D42,C39Z10C9NQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000015,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:46:09,2019-07-05 05:46:54
FXGL,D42,C39Z10CANQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000017,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:45:06,2019-07-05 05:45:50
FXGL,D42,C39Z10CBNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000018,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:47:11,2019-07-05 05:47:56
FXGL,D42,C39Z10CCNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000019,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:46:49,2019-07-05 05:47:31
FXGL,D42,C39Z10CDNQHN,D42-DVTMINI,D42-DVTMINI_2FXFC2B,000020,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 05:38:52,2019-07-05 05:39:34
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03A_1_QT1-PREBURN,FAIL,2019-07-05 09:56:08,2019-07-05 09:56:46
FXGL,D42,C39YV00AN2QC,D42-CARRIER,D42-CARRIER_3AFR2R,006725,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 09:21:05,2019-07-05 09:24:02
FXGL,D42,C39YV00TN2QC,D42-CARRIER,D42-CARRIER_3AFR2R,006742,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 09:16:53,2019-07-05 09:19:48
FXGL,D42,C39YV02AN2QC,D42-CARRIER,D42-CARRIER_3AFR2R,006794,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 09:17:31,2019-07-05 09:20:27
FXGL,D42,C39YV03SN2QC,D42-CARRIER,D42-CARRIER_3AFR2R,006843,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 09:20:02,2019-07-05 09:22:58
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:28:56,2019-07-05 10:29:35
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:29:43,2019-07-05 10:30:24
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:30:34,2019-07-05 10:31:15
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:31:25,2019-07-05 10:32:06
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:32:22,2019-07-05 10:33:02
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:33:10,2019-07-05 10:33:51
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:34:01,2019-07-05 10:34:42
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:34:51,2019-07-05 10:35:32
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:35:56,2019-07-05 10:36:37
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:36:52,2019-07-05 10:37:33
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:37:42,2019-07-05 10:38:23
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:38:44,2019-07-05 10:39:23
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:39:35,2019-07-05 10:40:14
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:40:21,2019-07-05 10:41:00
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:41:28,2019-07-05 10:42:07
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:42:13,2019-07-05 10:42:52
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:42:58,2019-07-05 10:43:38
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:43:44,2019-07-05 10:44:24
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:45:11,2019-07-05 10:45:50
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:46:00,2019-07-05 10:46:39
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:46:58,2019-07-05 10:47:37
FXGL,D42,C39YR013N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000995,FXGL_C03-5F-RD_2_QT1-PREBURN,PASS,2019-07-05 10:35:49,2019-07-05 10:36:34
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:28:53,2019-07-05 10:29:29
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:29:37,2019-07-05 10:30:16
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:30:25,2019-07-05 10:31:07
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:31:14,2019-07-05 10:31:52
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:32:01,2019-07-05 10:32:39
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:32:46,2019-07-05 10:33:24
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:33:32,2019-07-05 10:34:10
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:34:24,2019-07-05 10:35:03
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:35:10,2019-07-05 10:35:48
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:35:55,2019-07-05 10:36:33
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:36:41,2019-07-05 10:37:19
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:37:43,2019-07-05 10:38:21
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:38:49,2019-07-05 10:39:29
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:39:37,2019-07-05 10:40:18
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:40:25,2019-07-05 10:41:06
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:41:12,2019-07-05 10:41:51
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:42:04,2019-07-05 10:42:45
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:42:55,2019-07-05 10:43:36
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:43:46,2019-07-05 10:44:27
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:44:34,2019-07-05 10:45:14
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:45:21,2019-07-05 10:46:02
FXGL,D42,C39YR01JN2RD,D42-CARRIERMINI,D42-CARRIERMINI_1M19BJ,000511,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 10:46:44,2019-07-05 10:47:25
FXGL,D42,C39YR026N2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000762,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:24:02,2019-07-05 11:26:56
FXGL,D42,C39YR029N2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000823,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 13:46:45,2019-07-05 13:49:42
FXGL,D42,C39YR02DN2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000825,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 13:37:58,2019-07-05 13:40:54
FXGL,D42,C39YR02LN2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000770,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 11:14:57,2019-07-05 11:17:52
FXGL,D42,C39YR02LN2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000770,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 11:19:45,2019-07-05 11:22:41
FXGL,D42,C39YR02LN2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000770,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 11:24:50,2019-07-05 11:27:46
FXGL,D42,C39YR02MN2RQ,D42-CARRIERMINI,D42-CARRIERMINI_1R1BS,000504,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 13:43:35,2019-07-05 13:46:31
FXGL,D42,C39YR03UN2RK,D42-CARRIERMINI,D42-CARRIERMINI_1R1B,000802,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 13:37:07,2019-07-05 13:40:03
FXGL,D42,C39YT002N2QJ,D42-CARRIER,D42-CARRIER_3R4RJS,003815,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:29:49,2019-07-05 11:32:43
FXGL,D42,C39YT003N2QP,D42-CARRIER,D42-CARRIER_3R4RJ,004456,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:03:59,2019-07-05 11:06:45
FXGL,D42,C39YT00BN2QK,D42-CARRIER,D42-CARRIER_3R2GJS,001606,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 13:47:45,2019-07-05 13:50:39
FXGL,D42,C39YT00BN2QP,D42-CARRIER,D42-CARRIER_3R4RJ,004463,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:08:53,2019-07-05 11:11:38
FXGL,D42,C39YT00DN2QK,D42-CARRIER,D42-CARRIER_3R2GJS,001607,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:45:13,2019-07-05 11:48:09
FXGL,D42,C39YT00JN2QP,D42-CARRIER,D42-CARRIER_3R4RJ,004470,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:07:01,2019-07-05 11:09:47
FXGL,D42,C39YT010N2QK,D42-CARRIER,D42-CARRIER_3R2GJ,002301,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:38:55,2019-07-05 11:41:51
FXGL,D42,C39YT019N2QK,D42-CARRIER,D42-CARRIER_3R2GJ,002311,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 13:44:21,2019-07-05 13:47:16
FXGL,D42,C39YT01DN2R2,D42-CARRIER,D42-CARRIER_2G3RX,001994,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 10:44:30,2019-07-05 10:45:12
FXGL,D42,C39YT01DN2R2,D42-CARRIER,D42-CARRIER_2G3RX,001994,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 10:45:21,2019-07-05 10:46:02
FXGL,D42,C39YT01RN2QK,D42-CARRIER,D42-CARRIER_3R2GJ,002327,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:05:44,2019-07-05 11:08:38
FXGL,D42,C39YT02MN2QK,D42-CARRIER,D42-CARRIER_3R2GJ,002357,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:21:43,2019-07-05 11:24:36
FXGL,D42,C39YT035N2RL,D42-CARRIER,D42-CARRIER_1R5WJS,004530,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 10:33:43,2019-07-05 10:36:30
